,Area,Area,Area,Area,Area
,count,sum,mean,std,sem
0.0,1800.0,0.13377217,7.431787222222222e-05,0.0006361835599702364,1.4994990311145092e-05
1.0,1336.0,0.1126504,8.431916167664671e-05,0.0007950587858530609,2.1751840602175316e-05
2.0,1924.0,0.1495293,7.77179313929314e-05,0.0008363686285211174,1.906756346505542e-05
Mean,1686.6666666666667,0.13198395666666665,7.878498843060011e-05,0.0007558703247814716,1.8604798126125276e-05
Std,309.9505336877698,0.018504366957468,5.0853127464320585e-06,0.0001056897205434371,3.4021126205690414e-06
SEM,178.95002406010207,0.010683501244077766,2.9360066830659844e-06,6.1019988606329734e-05,1.964210637298959e-06
